,_id,date,quantity,revenue,ordersCount
106,61b7404307b79a564847cd47,2021-04-18,10,170.0,10
107,61b7404307b79a564847cd7e,2021-04-19,5,85.0,5
108,61b7404307b79a564847cdb4,2021-04-20,7,119.0,5
109,61b7404307b79a564847cdf2,2021-04-21,11,187.0,8
110,61b7404307b79a564847ce2e,2021-04-22,5,85.0,3
111,61b7404307b79a564847ce67,2021-04-23,14,238.0,10
112,61b7404307b79a564847ce8c,2021-04-24,12,204.0,7
113,61b7404307b79a564847ceb9,2021-04-25,5,85.0,4
114,61b7404307b79a564847ceef,2021-04-26,12,204.0,8
115,61b7404307b79a564847cf17,2021-04-27,5,85.0,5
116,61b7404307b79a564847cf43,2021-04-28,16,272.0,11
117,61b7404307b79a564847cf71,2021-04-29,12,204.0,8
118,61b7404407b79a564847cf9f,2021-04-30,12,204.0,9
119,61b7404407b79a564847cfdc,2021-05-01,8,136.0,6
120,61b7404407b79a564847d00f,2021-05-02,7,119.0,6
121,61b7404407b79a564847d044,2021-05-03,3,51.0,3
122,61b7404407b79a564847d07a,2021-05-04,3,51.0,3
123,61b7404407b79a564847d09d,2021-05-05,14,238.0,9
124,61b7404407b79a564847d0d1,2021-05-06,6,102.0,6
125,61b7404407b79a564847d105,2021-05-07,6,102.0,5
126,61b7404407b79a564847d149,2021-05-08,10,170.0,7
127,61b7404407b79a564847d185,2021-05-09,6,102.0,5
128,61b7404407b79a564847d1c6,2021-05-10,8,136.0,8
129,61b7404407b79a564847d1ee,2021-05-11,7,119.0,6
130,61b7404407b79a564847d262,2021-05-13,12,204.0,9
131,61b7404407b79a564847d2bf,2021-05-14,10,170.0,8
132,61b7404407b79a564847d30d,2021-05-15,24,408.0,19
133,61b7404407b79a564847d34f,2021-05-16,21,357.0,16
134,61b7404407b79a564847d385,2021-05-17,7,119.0,4
135,61b7404407b79a564847d3c5,2021-05-18,11,187.0,9
136,61b7404407b79a564847d40b,2021-05-19,5,85.0,3
137,61b7404407b79a564847d450,2021-05-20,13,221.0,11
138,61b7404407b79a564847d499,2021-05-21,13,221.0,11
139,61b7404407b79a564847d4dd,2021-05-22,11,187.0,7
140,61b7404407b79a564847d51b,2021-05-23,5,85.0,4
141,61b7404407b79a564847d564,2021-05-24,4,68.0,4
142,61b7404407b79a564847d5b3,2021-05-25,4,68.0,3
143,61b7404407b79a564847d5f2,2021-05-26,3,51.0,3
144,61b7404407b79a564847d63b,2021-05-27,6,102.0,6
145,61b7404407b79a564847d687,2021-05-28,14,238.0,12
146,61b7404407b79a564847d6d3,2021-05-29,20,340.0,14
147,61b7404407b79a564847d71c,2021-05-30,13,221.0,8
148,61b7404407b79a564847d76a,2021-05-31,10,170.0,7
149,61b7404407b79a564847d7b2,2021-06-01,6,102.0,5
150,61b7404407b79a564847d800,2021-06-02,6,102.0,5
151,61b7404407b79a564847d844,2021-06-03,11,187.0,11
152,61b7404407b79a564847d898,2021-06-04,17,289.0,12
153,61b7404407b79a564847d8ed,2021-06-05,13,221.0,10
154,61b7404407b79a564847d943,2021-06-06,8,136.0,6
155,61b7404407b79a564847d98c,2021-06-07,3,51.0,2
156,61b7404407b79a564847d9de,2021-06-08,7,119.0,7
157,61b7404407b79a564847da1f,2021-06-09,7,119.0,6
158,61b7404407b79a564847da74,2021-06-10,9,153.0,8
159,61b7404407b79a564847dab9,2021-06-11,9,153.0,8
160,61b7404407b79a564847dadf,2021-06-12,7,119.0,6
161,61b7404407b79a564847db02,2021-06-13,2,34.0,2
162,61b7404407b79a564847db28,2021-06-14,6,102.0,5
163,61b7404407b79a564847db5c,2021-06-15,2,34.0,2
164,61b7404407b79a564847db84,2021-06-16,5,85.0,3
165,61b7404407b79a564847dbb2,2021-06-17,1,17.0,1
166,61b7404407b79a564847dbde,2021-06-18,10,170.0,9
167,61b7404407b79a564847dc10,2021-06-19,8,136.0,7
168,61b7404407b79a564847dc3e,2021-06-20,4,68.0,4
169,61b7404407b79a564847dc67,2021-06-21,5,85.0,4
170,61b7404407b79a564847dc95,2021-06-22,2,34.0,2
171,61b7404407b79a564847dcbd,2021-06-23,8,136.0,8
172,61b7404407b79a564847dcf1,2021-06-24,8,136.0,5
173,61b7404407b79a564847dd1f,2021-06-25,9,153.0,8
174,61b7404407b79a564847dd51,2021-06-26,22,374.0,13
175,61b7404407b79a564847dd80,2021-06-27,9,153.0,8
176,61b7404407b79a564847ddb1,2021-06-28,6,102.0,6
177,61b7404407b79a564847dddd,2021-06-29,7,119.0,6
178,61b7404407b79a564847de07,2021-06-30,15,255.0,12
179,61b7404407b79a564847de34,2021-07-01,6,102.0,5
180,61b7404407b79a564847de62,2021-07-02,9,153.0,8
181,61b7404407b79a564847de95,2021-07-03,12,204.0,11
182,61b7404407b79a564847dec6,2021-07-04,9,153.0,9
183,61b7404407b79a564847df21,2021-07-05,11,187.0,9
184,61b7404407b79a564847df91,2021-07-06,5,85.0,4
185,61b7404407b79a564847dfee,2021-07-07,9,153.0,9
186,61b7404407b79a564847e04e,2021-07-08,4,68.0,4
187,61b7404407b79a564847e0ad,2021-07-09,10,170.0,9
188,61b7404407b79a564847e10f,2021-07-10,12,204.0,9
189,61b7404407b79a564847e154,2021-07-11,5,85.0,4
190,61b7404407b79a564847e1a8,2021-07-12,3,51.0,2
191,61b7404407b79a564847e1ef,2021-07-13,1,17.0,1
192,61b7404407b79a564847e229,2021-07-14,8,136.0,6
193,61b7404407b79a564847e255,2021-07-15,3,51.0,3
194,61b7404407b79a564847e288,2021-07-16,9,153.0,7
195,61b7404407b79a564847e2d4,2021-07-17,10,170.0,9
196,61b7404407b79a564847e31f,2021-07-18,12,204.0,8
197,61b7404407b79a564847e359,2021-07-19,5,85.0,5
198,61b7404407b79a564847e3a2,2021-07-20,6,102.0,4
199,61b7404407b79a564847e3ea,2021-07-21,6,102.0,5
200,61b7404407b79a564847e42a,2021-07-22,1,17.0,1
201,61b7404407b79a564847e47d,2021-07-23,4,68.0,4
202,61b7404407b79a564847e4c5,2021-07-24,3,51.0,3
203,61b7404407b79a564847e51a,2021-07-25,6,102.0,4
204,61b7404407b79a564847e557,2021-07-26,8,136.0,4
205,61b7404407b79a564847e595,2021-07-27,5,85.0,5
206,61b7404407b79a564847e5d0,2021-07-28,8,136.0,6
207,61b7404407b79a564847e60d,2021-07-29,13,221.0,12
208,61b7404407b79a564847e64e,2021-07-30,12,204.0,12
209,61b7404407b79a564847e67b,2021-07-31,10,170.0,9
210,61b7404407b79a564847e6ae,2021-08-01,8,136.0,8
211,61b7404407b79a564847e6eb,2021-08-02,4,68.0,4
212,61b7404407b79a564847e725,2021-08-03,11,187.0,10
213,61b7404407b79a564847e76a,2021-08-04,8,136.0,8
214,61b7404407b79a564847e7a1,2021-08-05,12,204.0,11
215,61b7404407b79a564847e7e5,2021-08-06,6,102.0,6
216,61b7404407b79a564847e826,2021-08-07,4,68.0,3
217,61b7404407b79a564847e87f,2021-08-08,1,17.0,1
218,61b7404407b79a564847e8c1,2021-08-09,8,136.0,6
219,61b7404407b79a564847e8ff,2021-08-10,8,136.0,7
220,61b7404407b79a564847e94a,2021-08-11,6,102.0,6
221,61b7404407b79a564847e999,2021-08-12,14,238.0,10
222,61b7404407b79a564847ea06,2021-08-13,19,323.0,16
